time; Tin; Tout; humidity; detected_motions; power; office_CO2_concentration; door; CO2_corridor; acoustic_pressure; label
07/05/2015 10:25;22.750000;15.000000;30.000000;0.000000;74.771493;541.807600;1.000000;462.617733;0.046300;2.300000
07/05/2015 10:30;22.750000;15.000000;30.000000;0.000000;70.110570;545.261967;1.000000;497.627167;0.047020;2.351000
07/05/2015 10:35;22.706343;15.000000;30.610500;0.000000;61.671607;607.246200;1.000000;606.596433;0.059000;3.200000
07/05/2015 10:40;22.590000;15.000000;30.884957;0.000000;59.754897;659.796400;1.000000;619.295000;0.059000;3.200000
07/05/2015 10:45;22.590000;15.000000;30.591707;0.000000;52.998743;670.429767;1.000000;615.717100;0.059000;3.200000
07/05/2015 10:50;22.590000;15.000000;31.000000;1.000000;63.125027;707.967267;1.000000;647.176900;0.059000;3.200000
07/05/2015 10:55;22.607929;15.000000;31.000000;0.000000;79.696867;750.170467;1.000000;613.523033;0.059000;3.200000
07/05/2015 11:00;22.900000;16.000000;31.000000;0.000000;57.374917;808.411067;1.000000;631.789833;0.056635;3.090000
07/05/2015 11:05;22.900000;16.000000;30.850537;1.000000;49.707637;773.270133;1.000000;644.460600;0.011700;1.000000
07/05/2015 11:10;22.900000;16.000000;31.000000;3.000000;47.270893;745.309433;1.000000;653.134567;0.011700;1.000000
07/05/2015 11:15;22.900000;16.000000;30.626173;3.000000;47.398253;716.690967;1.000000;637.334700;0.011700;1.000000
07/05/2015 11:20;23.295671;16.000000;30.586390;2.000000;48.119293;694.071700;1.000000;599.036833;0.011700;1.000000
07/05/2015 11:25;23.370000;16.000000;30.000000;2.000000;46.662487;683.778500;1.000000;527.851267;0.011700;1.000000
07/05/2015 11:30;23.370000;16.000000;30.000000;0.000000;43.698307;633.648900;1.000000;507.756467;0.011700;1.000000
07/05/2015 11:35;23.370000;16.000000;29.427650;0.000000;44.704813;602.019600;1.000000;499.041500;0.011700;1.000000
07/05/2015 11:40;23.370000;16.000000;29.074743;2.000000;46.501213;595.848133;1.000000;501.517200;0.011700;1.000000
07/05/2015 11:45;23.370000;16.000000;29.074770;2.000000;43.540847;590.321133;1.000000;497.877967;0.011700;1.000000
07/05/2015 11:50;23.370000;16.000000;29.000000;1.000000;41.923447;553.798067;1.000000;467.454667;0.011700;1.000000
07/05/2015 11:55;23.370000;16.000000;29.000000;0.000000;41.376590;575.346767;1.000000;476.843167;0.011700;1.000000
07/05/2015 12:00;23.370000;18.000000;29.000000;1.000000;39.983730;579.239900;1.000000;477.757200;0.011817;1.000000
07/05/2015 12:05;23.370000;18.000000;29.000000;0.000000;32.598367;554.092933;1.000000;487.699400;0.016700;1.000000
07/05/2015 12:10;23.370000;18.000000;29.917687;2.000000;32.737180;585.604300;1.000000;577.944633;0.016700;1.000000
07/05/2015 12:15;23.370000;18.000000;30.000000;3.000000;32.052970;620.223233;1.000000;619.890567;0.016700;1.000000
07/05/2015 12:20;23.513347;18.000000;30.000000;2.000000;31.953830;652.857233;1.000000;642.224433;0.016700;1.000000
07/05/2015 12:25;23.530000;18.000000;30.000000;2.000000;32.628400;662.989967;1.000000;607.569033;0.016700;1.000000
07/05/2015 12:30;23.530000;18.000000;30.000000;0.000000;16.961360;661.009833;0.131930;567.046933;0.015508;0.836667
07/05/2015 12:35;23.530000;18.000000;30.000000;0.000000;16.000000;650.302133;0.000000;565.176133;0.009400;0.000000
07/05/2015 12:40;23.530000;18.000000;30.000000;0.000000;16.000000;614.558733;0.000000;572.243200;0.009400;0.000000
07/05/2015 12:45;23.530000;18.000000;30.000000;0.000000;15.862577;613.666500;0.000000;570.822067;0.009400;0.000000
07/05/2015 12:50;23.530000;18.000000;30.000000;0.000000;15.211790;601.257933;0.000000;550.407833;0.009400;0.000000
07/05/2015 12:55;23.530000;18.000000;29.652163;0.000000;15.000000;578.455367;0.000000;502.142667;0.009400;0.000000
07/05/2015 13:00;23.530000;19.000000;29.001910;2.000000;15.480033;562.077733;0.630257;477.831867;0.013962;0.163333
07/05/2015 13:05;23.651675;19.000000;30.000000;2.000000;21.459480;550.363167;0.077680;554.688800;0.048500;1.400000
07/05/2015 13:10;23.690000;19.000000;30.000000;2.000000;24.619130;513.532867;0.000000;570.449867;0.048500;1.400000
07/05/2015 13:15;23.690000;19.000000;30.000000;1.000000;25.738043;531.829400;0.013033;572.353500;0.048500;1.400000
07/05/2015 13:20;23.690000;19.000000;30.000000;1.000000;17.440900;539.235233;0.000000;580.000000;0.048500;1.400000
07/05/2015 13:25;23.690000;19.000000;30.000000;0.000000;22.398750;542.509233;0.011793;580.000000;0.048500;1.400000
07/05/2015 13:30;23.690000;19.000000;30.000000;0.000000;63.438833;571.244100;0.036387;570.622533;0.048023;1.517333
07/05/2015 13:35;23.690000;19.000000;30.000000;0.000000;85.049220;599.349667;0.010457;562.243233;0.042000;3.000000
07/05/2015 13:40;23.808196;19.000000;30.000000;1.000000;91.913747;564.955233;0.010423;560.000000;0.042000;3.000000
07/05/2015 13:45;24.000000;19.000000;30.000000;1.000000;93.498807;560.340300;0.013273;565.235367;0.042000;3.000000
07/05/2015 13:50;24.000000;19.000000;30.000000;1.000000;96.840947;634.183533;0.011650;559.252200;0.042000;3.000000
07/05/2015 13:55;24.000000;19.000000;30.160060;0.000000;94.292007;612.026267;0.012740;559.672167;0.042000;3.000000
07/05/2015 14:00;24.000000;20.000000;31.000000;2.000000;92.093647;625.433767;0.058030;597.757100;0.041891;3.000000
07/05/2015 14:05;24.129997;20.000000;31.000000;0.000000;89.532360;616.194333;0.000000;588.202533;0.031100;3.000000
07/05/2015 14:10;24.160000;20.000000;31.000000;0.000000;83.697857;606.583967;0.000000;572.325567;0.031100;3.000000
07/05/2015 14:15;24.160128;20.000000;31.000000;2.000000;87.091153;633.884233;0.000000;577.954500;0.031100;3.000000
07/05/2015 14:20;24.310000;20.000000;31.000000;0.000000;79.406217;663.386900;0.000000;579.252333;0.031100;3.000000
07/05/2015 14:25;24.310000;20.000000;31.626913;1.000000;79.962857;628.076867;0.000000;577.468367;0.031100;3.000000
07/05/2015 14:30;24.310000;20.000000;32.000000;0.000000;53.975477;652.707000;0.859213;564.375867;0.030973;2.980000
07/05/2015 14:35;24.310000;20.000000;31.167413;1.000000;36.253080;604.091000;0.489103;543.815467;0.018400;1.000000
07/05/2015 14:40;24.310000;20.000000;31.000000;1.000000;38.168673;548.998300;0.000000;528.504933;0.018400;1.000000
07/05/2015 14:45;24.310000;20.000000;31.365133;1.000000;41.467907;526.499000;0.000000;532.156033;0.018400;1.000000
07/05/2015 14:50;24.310000;20.000000;32.000000;1.000000;30.073233;507.988933;0.066953;533.825967;0.018400;1.000000
07/05/2015 14:55;24.269689;20.000000;32.000000;0.000000;24.273240;516.262100;0.000000;530.747467;0.018400;1.000000
07/05/2015 15:00;24.160000;20.000000;32.000000;0.000000;23.743567;524.627867;0.000000;537.482067;0.022061;1.481667
07/05/2015 15:05;24.160000;20.000000;32.000000;0.000000;24.133437;515.353833;0.000000;546.267033;0.022200;1.500000
07/05/2015 15:10;24.160000;20.000000;32.000000;0.000000;24.415933;530.000400;0.017460;547.008733;0.022200;1.500000
07/05/2015 15:15;24.160000;20.000000;32.000000;1.000000;41.355167;540.049667;0.000000;554.582400;0.022200;1.500000
07/05/2015 15:20;24.160000;20.000000;32.000000;0.000000;40.340317;553.882900;0.028313;564.113333;0.022200;1.500000
07/05/2015 15:25;24.469004;20.000000;32.000000;0.000000;40.101043;568.502933;0.000000;579.519233;0.022200;1.500000
07/05/2015 15:30;24.470000;20.000000;32.540543;1.000000;38.581693;598.814167;0.000000;588.504733;0.029442;1.958333
07/05/2015 15:35;24.470000;20.000000;33.000000;1.000000;42.914233;591.612267;0.000000;590.000000;0.030100;2.000000
07/05/2015 15:40;24.470000;20.000000;33.000000;0.000000;39.105107;598.809033;0.000000;586.261800;0.030100;2.000000
07/05/2015 15:45;24.470000;20.000000;33.000000;0.000000;40.023497;606.703833;0.000000;594.751567;0.030100;2.000000
07/05/2015 15:50;24.470000;20.000000;33.000000;0.000000;39.697967;625.844000;0.640867;602.586533;0.030100;2.000000
07/05/2015 15:55;24.470000;20.000000;33.000000;1.000000;37.438777;656.844033;0.973670;619.922500;0.030100;2.000000
07/05/2015 16:00;24.470000;21.000000;33.000000;1.000000;43.250607;642.338767;1.000000;601.061067;0.034870;3.325000
07/05/2015 16:05;24.470000;21.000000;32.850390;0.000000;65.896847;640.000000;0.092447;576.762967;0.035500;3.500000
07/05/2015 16:10;24.445203;21.000000;33.000000;0.000000;60.610360;637.010833;0.013770;585.870200;0.035500;3.500000
07/05/2015 16:15;24.310000;21.000000;33.000000;1.000000;52.093290;671.149200;0.000000;592.110567;0.035500;3.500000
07/05/2015 16:20;24.310000;21.000000;33.000000;2.000000;53.704173;658.813900;0.000000;602.224967;0.035500;3.500000
07/05/2015 16:25;24.310000;21.000000;33.000000;2.000000;51.362317;669.896267;0.000000;602.261967;0.035500;3.500000
07/05/2015 16:30;24.310000;21.000000;33.000000;1.000000;52.161620;646.148433;0.000000;606.728867;0.028534;2.210000
07/05/2015 16:35;24.347462;21.000000;33.000000;0.000000;54.575020;687.306433;0.000000;597.684167;0.027400;2.000000
07/05/2015 16:40;24.470000;21.000000;33.000000;2.000000;51.562610;683.890400;0.932097;581.071100;0.027400;2.000000
07/05/2015 16:45;24.470000;21.000000;33.000000;2.000000;52.618493;605.412033;0.891223;561.890733;0.027400;2.000000
07/05/2015 16:50;24.470000;21.000000;33.000000;3.000000;51.455873;547.413333;0.000000;560.000000;0.027400;2.000000
07/05/2015 16:55;24.470000;21.000000;33.000000;2.000000;51.480030;533.128467;0.067767;557.310367;0.027400;2.000000
07/05/2015 17:00;24.363593;22.000000;33.000000;2.000000;49.974013;546.491533;0.213090;576.854067;0.058983;2.833333
07/05/2015 17:05;24.310000;22.000000;33.000000;1.000000;47.030800;566.980933;1.000000;570.250300;0.065300;3.000000
07/05/2015 17:10;24.310000;22.000000;33.000000;0.000000;42.995220;559.296100;0.045917;540.696133;0.065300;3.000000
07/05/2015 17:15;24.310000;22.000000;33.000000;0.000000;48.430440;575.044367;0.000000;531.495333;0.065300;3.000000
07/05/2015 17:20;24.381578;22.000000;33.000000;1.000000;50.168563;604.276833;0.000000;522.918000;0.065300;3.000000
07/05/2015 17:25;24.470000;22.000000;33.000000;0.000000;48.221397;618.289100;0.000000;520.000000;0.065300;3.000000
07/05/2015 17:30;24.470000;22.000000;33.000000;0.000000;49.046730;651.033200;0.000000;522.990967;0.033086;2.357333
07/05/2015 17:35;24.470000;22.000000;33.000000;0.000000;48.069493;665.149567;0.000000;516.558867;0.025200;2.200000
07/05/2015 17:40;24.470000;22.000000;33.000000;2.000000;25.271230;619.066867;0.012263;498.824667;0.025200;2.200000
07/05/2015 17:45;24.470000;22.000000;33.000000;2.000000;28.825037;620.562433;0.000000;485.254167;0.025200;2.200000
07/05/2015 17:50;24.470000;22.000000;33.000000;2.000000;31.323507;597.621467;0.000000;476.468600;0.025200;2.200000
07/05/2015 17:55;24.470000;22.000000;33.000000;3.000000;32.507620;609.957100;0.000000;470.000000;0.025200;2.200000
07/05/2015 18:00;24.470000;21.000000;33.000000;1.000000;27.030633;639.828933;0.012147;470.000000;0.046869;2.044667
07/05/2015 18:05;24.470000;21.000000;33.000000;1.000000;29.777993;633.335700;0.011087;465.627200;0.053100;2.000000
07/05/2015 18:10;24.470000;21.000000;33.000000;1.000000;27.000000;632.018767;0.458227;462.243100;0.053100;2.000000
07/05/2015 18:15;24.470000;21.000000;33.000000;0.000000;26.291127;599.769633;0.956683;460.000000;0.053100;2.000000
07/05/2015 18:20;24.470000;21.000000;33.000000;0.000000;25.000000;564.016967;0.000000;468.204433;0.053100;2.000000
07/05/2015 18:25;24.470000;21.000000;33.000000;1.000000;25.248640;578.194300;0.068577;475.493567;0.053100;2.000000
07/05/2015 18:30;24.464179;21.000000;33.000000;2.000000;4.439970;588.383967;0.014017;480.000000;0.014025;0.500000
07/05/2015 18:35;24.310000;21.000000;33.000000;0.000000;0.000000;616.523133;0.000000;476.937333;0.001000;0.000000
07/05/2015 18:40;24.310000;21.000000;33.000000;0.000000;0.000000;607.757667;0.000000;467.009067;0.001000;0.000000
07/05/2015 18:45;24.310000;21.000000;33.000000;0.000000;0.000000;598.931667;0.000000;461.144033;0.001000;0.000000
07/05/2015 18:50;24.310000;21.000000;33.315463;0.000000;0.000000;590.000000;0.000000;456.097200;0.001000;0.000000
07/05/2015 18:55;24.346885;21.000000;33.850403;0.000000;0.000000;584.653700;0.000000;450.000000;0.001000;0.000000
07/05/2015 19:00;24.630000;20.000000;33.700800;0.000000;0.000000;580.000000;0.000000;449.251967;0.001000;0.000000
07/05/2015 19:05;24.630000;20.000000;34.000000;0.000000;0.000000;570.352933;0.000000;444.509067;0.001000;0.000000
07/05/2015 19:10;24.630000;20.000000;34.000000;0.000000;0.000000;562.314500;0.000000;431.985900;0.001000;0.000000
07/05/2015 19:15;24.630000;20.000000;33.925220;0.000000;0.000000;558.015433;0.000000;430.000000;0.001000;0.000000
07/05/2015 19:20;24.630000;20.000000;33.850440;0.000000;0.000000;548.480433;0.000000;420.329133;0.001000;0.000000
07/05/2015 19:25;24.630000;20.000000;33.039870;0.000000;0.000000;538.947500;0.000000;407.128767;0.001000;0.000000
07/05/2015 19:30;24.630000;20.000000;33.000000;0.000000;0.000000;530.000000;0.000000;399.839867;0.001000;0.000000
07/05/2015 19:35;24.630000;20.000000;33.000000;0.000000;0.000000;520.162567;0.000000;390.747833;0.001000;0.000000
07/05/2015 19:40;24.630000;20.000000;33.000000;0.000000;0.000000;510.630767;0.000000;390.000000;0.001000;0.000000
07/05/2015 19:45;24.630000;20.000000;33.000000;0.000000;0.000000;506.330667;0.000000;390.000000;0.001000;0.000000
07/05/2015 19:50;24.630000;20.000000;33.000000;0.000000;0.000000;499.788967;0.000000;390.000000;0.001000;0.000000
07/05/2015 19:55;24.630000;20.000000;33.000000;0.000000;0.000000;490.747867;0.000000;390.000000;0.001000;0.000000
07/05/2015 20:00;24.630000;20.000000;33.483177;0.000000;0.000000;481.751900;0.000000;390.000000;0.001000;0.000000
07/05/2015 20:05;24.630000;20.000000;34.000000;0.000000;0.000000;480.000000;0.000000;390.000000;0.001000;0.000000
07/05/2015 20:10;24.630000;20.000000;34.000000;0.000000;0.000000;475.675867;0.000000;390.000000;0.001000;0.000000
07/05/2015 20:15;24.630000;20.000000;34.000000;0.000000;0.000000;470.000000;0.000000;390.000000;0.001000;0.000000
07/05/2015 20:20;24.630000;20.000000;34.000000;0.000000;0.000000;463.621067;0.000000;390.000000;0.001000;0.000000
07/05/2015 20:25;24.599890;20.000000;34.000000;0.000000;0.000000;460.000000;0.000000;390.000000;0.001000;0.000000
07/05/2015 20:30;24.470000;20.000000;34.000000;0.000000;0.000000;452.314200;0.000000;390.000000;0.001000;0.000000
07/05/2015 20:35;24.470000;20.000000;34.000000;0.000000;0.000000;450.000000;0.000000;390.000000;0.001000;0.000000
07/05/2015 20:40;24.470000;20.000000;34.000000;0.000000;0.000000;447.736667;0.000000;390.000000;0.001000;0.000000
07/05/2015 20:45;24.470000;20.000000;34.000000;0.000000;0.000000;440.000000;0.000000;390.000000;0.001000;0.000000
07/05/2015 20:50;24.470000;20.000000;34.000000;0.000000;0.000000;437.176000;0.000000;390.000000;0.001000;0.000000
07/05/2015 20:55;24.470000;20.000000;34.000000;0.000000;0.000000;430.000000;0.000000;390.000000;0.001000;0.000000
07/05/2015 21:00;24.470000;18.000000;34.000000;0.000000;0.000000;430.000000;0.000000;390.000000;0.001000;0.000000
07/05/2015 21:05;24.470000;18.000000;34.000000;0.000000;0.000000;430.000000;0.000000;390.000000;0.001000;0.000000
07/05/2015 21:10;24.470000;18.000000;34.000000;0.000000;0.000000;420.819867;0.000000;390.000000;0.001000;0.000000
07/05/2015 21:15;24.470000;18.000000;34.000000;0.000000;0.000000;420.000000;0.000000;390.000000;0.001000;0.000000
07/05/2015 21:20;24.470000;18.000000;34.000000;0.000000;0.000000;420.000000;0.000000;390.000000;0.001000;0.000000
07/05/2015 21:25;24.470000;18.000000;34.000000;0.000000;0.000000;420.000000;0.000000;390.000000;0.001000;0.000000
07/05/2015 21:30;24.470000;18.000000;34.000000;0.000000;0.000000;420.000000;0.000000;390.000000;0.001000;0.000000
07/05/2015 21:35;24.470000;18.000000;34.000000;0.000000;0.000000;416.898267;0.000000;390.000000;0.001000;0.000000
07/05/2015 21:40;24.470000;18.000000;34.000000;0.000000;0.000000;410.747500;0.000000;390.000000;0.001000;0.000000
07/05/2015 21:45;24.470000;18.000000;34.000000;0.000000;0.000000;410.000000;0.000000;390.000000;0.001000;0.000000
07/05/2015 21:50;24.470000;18.000000;34.000000;0.000000;0.000000;410.000000;0.000000;390.000000;0.001000;0.000000
07/05/2015 21:55;24.470000;18.000000;34.000000;0.000000;0.000000;410.000000;0.000000;390.000000;0.001000;0.000000
07/05/2015 22:00;24.470000;16.000000;34.000000;0.000000;0.000000;410.000000;0.000000;390.000000;0.001000;0.000000
07/05/2015 22:05;24.470000;16.000000;34.000000;0.000000;0.000000;409.708567;0.000000;390.000000;0.001000;0.000000
07/05/2015 22:10;24.470000;16.000000;34.000000;0.000000;0.000000;400.747967;0.000000;390.000000;0.001000;0.000000
07/05/2015 22:15;24.470000;16.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
07/05/2015 22:20;24.470000;16.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
07/05/2015 22:25;24.311563;16.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
07/05/2015 22:30;24.310000;16.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
07/05/2015 22:35;24.310000;16.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
07/05/2015 22:40;24.310000;16.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
07/05/2015 22:45;24.310000;16.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
07/05/2015 22:50;24.310000;16.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
07/05/2015 22:55;24.310000;16.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
07/05/2015 23:00;24.310000;15.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
07/05/2015 23:05;24.310000;15.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
07/05/2015 23:10;24.310000;15.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
07/05/2015 23:15;24.310000;15.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
07/05/2015 23:20;24.310000;15.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
07/05/2015 23:25;24.310000;15.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
07/05/2015 23:30;24.310000;15.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
07/05/2015 23:35;24.310000;15.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
07/05/2015 23:40;24.310000;15.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
07/05/2015 23:45;24.310000;15.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
07/05/2015 23:50;24.310000;15.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
07/05/2015 23:55;24.310000;15.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 00:00;24.310000;14.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 00:05;24.310000;14.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 00:10;24.310000;14.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 00:15;24.310000;14.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 00:20;24.310000;14.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 00:25;24.310000;14.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 00:30;24.310000;14.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 00:35;24.310000;14.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 00:40;24.310000;14.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 00:45;24.310000;14.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 00:50;24.310000;14.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 00:55;24.310000;14.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 01:00;24.310000;13.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 01:05;24.310000;13.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 01:10;24.310000;13.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 01:15;24.310000;13.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 01:20;24.310000;13.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 01:25;24.310000;13.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 01:30;24.310000;13.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 01:35;24.310000;13.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 01:40;24.310000;13.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 01:45;24.310000;13.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 01:50;24.310000;13.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 01:55;24.310000;13.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 02:00;24.310000;12.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 02:05;24.310000;12.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 02:10;24.310000;12.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 02:15;24.310000;12.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 02:20;24.310000;12.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 02:25;24.310000;12.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 02:30;24.310000;12.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 02:35;24.310000;12.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 02:40;24.310000;12.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 02:45;24.310000;12.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 02:50;24.310000;12.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 02:55;24.310000;12.000000;34.000000;0.000000;0.000000;400.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 03:00;24.310000;11.000000;34.711230;0.000000;0.000000;407.117667;0.000000;390.000000;0.001000;0.000000
08/05/2015 03:05;24.310000;11.000000;35.000000;0.000000;0.000000;410.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 03:10;24.030076;11.000000;35.000000;0.000000;0.000000;410.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 03:15;23.530000;11.000000;35.000000;0.000000;0.000000;410.747967;0.000000;390.000000;0.001000;0.000000
08/05/2015 03:20;23.530000;11.000000;35.000000;0.000000;0.000000;410.747867;0.000000;390.000000;0.001000;0.000000
08/05/2015 03:25;23.530000;11.000000;35.000000;0.000000;0.000000;417.022867;0.000000;390.000000;0.001000;0.000000
08/05/2015 03:30;23.507150;11.000000;35.000000;0.000000;0.000000;420.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 03:35;23.370000;11.000000;35.000000;0.000000;0.000000;420.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 03:40;23.370000;11.000000;35.000000;0.000000;0.000000;431.957333;0.000000;390.000000;0.001000;0.000000
08/05/2015 03:45;23.370000;11.000000;35.000000;0.000000;0.000000;420.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 03:50;23.370000;11.000000;35.000000;0.000000;0.000000;420.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 03:55;23.370000;11.000000;35.000000;0.000000;0.000000;420.000000;0.000000;390.000000;0.001000;0.000000
08/05/2015 04:00;23.370000;11.000000;35.000000;0.000000;0.000000;420.000000;0.000000;390.747533;0.001000;0.000000
08/05/2015 04:05;23.370000;11.000000;35.000000;0.000000;0.000000;420.000000;0.000000;390.747833;0.001000;0.000000
08/05/2015 04:10;23.370000;11.000000;35.000000;0.000000;0.000000;420.000000;0.000000;398.792167;0.001000;0.000000
08/05/2015 04:15;23.370000;11.000000;35.000000;0.000000;0.000000;420.000000;0.000000;397.756833;0.001000;0.000000
08/05/2015 04:20;23.370000;11.000000;35.000000;0.000000;0.000000;420.000000;0.000000;398.873633;0.001000;0.000000
08/05/2015 04:25;23.370000;11.000000;35.000000;0.000000;0.000000;420.000000;0.000000;397.387933;0.001000;0.000000
08/05/2015 04:30;23.370000;11.000000;35.000000;0.000000;0.000000;420.000000;0.000000;398.504633;0.001000;0.000000
08/05/2015 04:35;23.370000;11.000000;35.000000;0.000000;0.000000;420.000000;0.000000;399.252133;0.001000;0.000000
08/05/2015 04:40;23.370000;11.000000;35.000000;0.000000;0.000000;420.000000;0.000000;400.000000;0.001000;0.000000
08/05/2015 04:45;23.370000;11.000000;35.000000;0.000000;0.000000;420.000000;0.000000;400.000000;0.001000;0.000000
08/05/2015 04:50;23.370000;11.000000;35.000000;0.000000;0.000000;420.000000;0.000000;400.000000;0.001000;0.000000
08/05/2015 04:55;23.275470;11.000000;35.000000;0.000000;0.000000;420.000000;0.000000;400.000000;0.001000;0.000000
08/05/2015 05:00;23.220000;10.000000;35.000000;0.000000;0.000000;420.000000;0.000000;400.000000;0.001000;0.000000
08/05/2015 05:05;23.220000;10.000000;35.000000;0.000000;0.000000;420.000000;0.000000;400.000000;0.001000;0.000000
08/05/2015 05:10;23.145074;10.000000;35.000000;0.000000;0.000000;420.000000;0.000000;400.000000;0.001000;0.000000
08/05/2015 05:15;23.060000;10.000000;35.000000;0.000000;0.000000;420.000000;0.000000;400.000000;0.001000;0.000000
08/05/2015 05:20;23.060000;10.000000;35.000000;0.000000;0.000000;420.000000;0.000000;400.000000;0.001000;0.000000
