stringtime,epochtime,datetime,Toffice_wall,Tcorridor,Theater,Toffice_reference,office_CO2_concentration,corridor_CO2_concentration,zetaW7,zetaW9,window_opening,door_opening,power_block_east,power_block_west,power_stephane,power_khadija,power_audrey,power_stagiaire,humidity,Tyanis,occupancy,detected_motions,Tout,humidity_outdoor,nebulosity,illuminance_old,illuminance_new,dT_heat,power_heater,heating_level,total_electric_power,phi_sun,total_power,total_power_nosun,actual_occupation,acoustic_pressure_dB
28/10/2015 21:00:00,1446062400000,2015-10-28 21:00:00,22.40988888888889,19.782355555555554,21.02,20.94511111111111,390.0,393.55555555555554,0.0,0.0,0.0,0.0,13.0,342.485,0.0,0.0,0.0,0.0,43.0,19.782355555555554,0,0,9.36,94.0,98.0,0.0,0.0,0.07488888888888923,0,0.0,355.485,0.0,355.485,355.485,0.0,0.0
28/10/2015 22:00:00,1446066000000,2015-10-28 22:00:00,22.49111111111111,20.05648888888889,20.537591666666668,20.987244444444446,390.0,390.0,0.0,0.0,0.0,0.0,12.143055555555556,344.2611111111111,0.0,0.0,0.0,0.0,43.0,20.05648888888889,0,0,9.28,94.0,97.0,0.0,0.0,0,0,0.0,356.4041666666667,0.0,356.4041666666667,356.4041666666667,0.0,0.0
28/10/2015 23:00:00,1446069600000,2015-10-28 23:00:00,22.443722222222224,20.16,20.45088888888889,21.099555555555554,390.0,390.0,0.0,0.0,0.0,0.0,12.683333333333334,344.53027777777777,0.0,0.0,0.0,0.0,43.0,20.16,0,0,9.3,92.0,93.0,0.0,0.0,0,0,0.0,357.2136111111111,0.0,357.2136111111111,357.2136111111111,0.0,0.0
29/10/2015 00:00:00,1446073200000,2015-10-29 00:00:00,22.4,20.16,20.39,21.02,390.0,390.0,0.0,0.0,0.0,0.0,13.0,345.0,0.0,0.0,0.0,0.0,43.0,8.7248,0,0,8.98,94.0,93.0,0.0,0.0,0,0,0.0,358.0,0.0,358.0,358.0,0.0,0.0
29/10/2015 01:00:00,1446076800000,2015-10-29 01:00:00,22.4,20.16,20.39,21.02,390.0,390.0,0.0,0.0,0.0,0.0,13.0,345.0,0.0,0.0,0.0,0.0,43.0,0.0,0,0,8.9,94.0,76.0,0.0,0.0,0,0,0.0,358.0,0.0,358.0,358.0,0.0,0.0
29/10/2015 02:00:00,1446080400000,2015-10-29 02:00:00,22.208277777777777,20.079644444444444,20.19294722222222,20.8688,390.4888888888889,390.0,0.0,0.0,0.0,0.0,13.0,344.65972222222223,0.0,0.0,0.0,0.0,42.99388888888889,18.870044444444446,0,0,8.57,96.0,83.0,0.0,0.0,0,0,0.0,357.65972222222223,0.0,357.65972222222223,357.65972222222223,0.0,0.0
29/10/2015 03:00:00,1446084000000,2015-10-29 03:00:00,22.2,20.0,20.177688888888888,20.86,390.0,390.0,0.0,0.0,0.0,0.0,13.0,343.27694444444444,0.0,0.0,0.0,0.0,43.0,20.0,0,0,8.54,94.0,89.0,0.0,0.0,0,0,0.0,356.27694444444444,0.0,356.27694444444444,356.27694444444444,0.0,0.0
29/10/2015 04:00:00,1446087600000,2015-10-29 04:00:00,22.2,19.92182222222222,20.045066666666667,20.86,390.0,390.0,0.0,0.0,0.0,0.0,13.0,345.0186111111111,0.0,0.0,0.0,0.0,43.0,19.92182222222222,0,0,7.9,94.0,92.0,0.0,0.0,0,0,0.0,358.0186111111111,0.0,358.0186111111111,358.0186111111111,0.0,0.0
29/10/2015 05:00:00,1446091200000,2015-10-29 05:00:00,22.823,19.90071111111111,27.881166666666665,21.017688888888888,390.0,390.0,0.0,0.0,0.0,0.0,13.0,344.08805555555557,0.0,0.0,0.0,0.0,41.82055555555556,19.90071111111111,0,0,8.21,94.0,95.0,0.0,0.0,6.863477777777778,343.1738888888889,0.15252172839506173,357.08805555555557,0.0,357.08805555555557,357.08805555555557,0.0,0.0
29/10/2015 06:00:00,1446094800000,2015-10-29 06:00:00,23.092777777777776,20.0,28.842975,21.294883333333335,390.0,399.48055555555555,0.0,0.0,0.0,0.0,13.0,345.99,0.0,0.0,0.0,0.0,41.00611111111111,20.0,0,0,7.72,94.0,100.0,0.0,0.0,7.548091666666664,377.4045833333332,0.1677353703703703,358.99,0.0,358.99,358.99,0.0,0.0
29/10/2015 07:00:00,1446098400000,2015-10-29 07:00:00,23.23611111111111,20.030444444444445,28.43582222222222,21.49,396.0388888888889,404.65555555555557,0.0,0.0,0.0,0.0,13.0,351.1044444444444,0.0,0.0,0.0,0.0,41.0,20.030444444444445,0,0,7.3,94.0,100.0,11.200166666666666,6.862222222222222,6.945822222222223,347.29111111111115,0.15435160493827163,364.1044444444444,0.0,364.1044444444444,364.1044444444444,0.0,0.0
29/10/2015 08:00:00,1446102000000,2015-10-29 08:00:00,23.618166666666667,20.172933333333333,28.572,21.87269722222222,398.23333333333335,412.8611111111111,0.0,0.0,0.0,0.0,13.0,349.15555555555557,0.0,0.0,0.0,0.0,40.978611111111114,20.172933333333333,0,0,7.85,96.0,100.0,297.8876,236.39777777777778,6.699302777777778,334.9651388888889,0.1488733950617284,362.15555555555557,11.287128550550966,373.4426841061065,362.15555555555557,0.0,0.0
29/10/2015 09:00:00,1446105600000,2015-10-29 09:00:00,24.296,20.511733333333332,27.803069444444443,22.847555555555555,390.0,403.47777777777776,0.0,0.0,0.0,0.0,13.0,348.9347222222222,0.0,0.0,0.0,0.0,39.67055555555555,20.511733333333332,0,0,8.9,94.0,95.0,520.2,517.8311111111111,4.955513888888888,247.77569444444438,0.1101225308641975,361.9347222222222,77.73691257212742,439.67163479434964,361.9347222222222,0.0,0.0
29/10/2015 10:00:00,1446109200000,2015-10-29 10:00:00,24.773555555555557,21.274355555555555,25.488611111111112,23.347294444444444,390.0,392.2638888888889,0.0,0.0,0.0,0.0,13.0,350.80805555555554,0.0,0.0,0.0,0.0,38.91277777777778,21.274355555555555,0,0,10.94,88.0,90.0,319.62606666666665,289.9188888888889,2.1413166666666683,107.06583333333342,0.04758481481481485,363.80805555555554,210.15973513863193,573.9677906941874,363.80805555555554,0.0,0.0
29/10/2015 11:00:00,1446112800000,2015-10-29 11:00:00,24.440166666666666,20.956755555555556,25.153230555555556,22.852072222222223,390.5111111111111,390.0,0.0,0.0,0.0,0.0,13.0,349.42333333333335,0.0,0.0,0.0,0.0,39.01916666666666,20.956755555555556,0,0,12.73,78.0,55.0,111.49393333333333,60.64333333333333,2.3011583333333334,115.05791666666667,0.05113685185185186,362.42333333333335,570.2717234309158,932.6950567642491,362.42333333333335,0.0,0.0
29/10/2015 12:00:00,1446116400000,2015-10-29 12:00:00,24.400055555555557,20.840622222222223,24.92866666666667,22.59,390.0,390.0,0.0,0.0,0.0,0.0,13.0,342.02916666666664,0.0,0.0,0.0,0.0,39.1,20.840622222222223,0,0,14.17,70.0,100.0,108.96433333333333,66.57222222222222,2.3386666666666684,116.93333333333342,0.05197037037037041,355.02916666666664,182.6117023398216,537.6408690064882,355.02916666666664,0.0,0.0
29/10/2015 13:00:00,1446120000000,2015-10-29 13:00:00,24.310833333333335,20.927244444444444,24.606125,22.59,390.0,416.06111111111113,0.0,0.0,0.0,0.0,13.0,349.5161111111111,0.0,0.0,0.0,0.0,39.51222222222222,20.927244444444444,0,0,14.83,66.0,100.0,85.7497,56.53,2.016124999999999,100.80624999999995,0.044802777777777754,362.5161111111111,178.25631274763313,540.7724238587442,362.5161111111111,0.0,0.0
29/10/2015 14:00:00,1446123600000,2015-10-29 14:00:00,24.29061111111111,20.922622222222223,24.220269444444444,22.59,402.7527777777778,446.6,0.0,0.0,0.0,0.0,13.0,349.4397222222222,0.0,0.0,0.0,0.0,39.781666666666666,20.922622222222223,0,0,15.29,61.0,97.0,123.67443333333334,70.79222222222222,1.630269444444444,81.5134722222222,0.0362282098765432,362.4397222222222,189.54147666616967,551.9811988883919,362.4397222222222,0.0,0.0
29/10/2015 15:00:00,1446127200000,2015-10-29 15:00:00,24.254333333333335,20.850755555555555,23.813566666666667,22.5104,412.9916666666667,424.5861111111111,0.0,0.0,0.0,0.0,13.0,337.1047222222222,0.0,0.0,0.0,0.0,39.88777777777778,20.850755555555555,0,0,15.4,61.0,99.0,66.57256666666666,47.150000000000006,1.303166666666666,65.1583333333333,0.028959259259259247,350.1047222222222,102.70355574629414,452.80827796851634,350.1047222222222,0.0,0.0
29/10/2015 16:00:00,1446130800000,2015-10-29 16:00:00,24.263277777777777,20.842088888888888,24.18071388888889,22.428977777777778,409.93888888888887,427.85833333333335,0.0,0.0,0.0,0.0,13.0,347.8261111111111,0.0,0.0,0.0,0.0,39.70777777777778,20.842088888888888,0,0,14.95,61.0,98.0,10.278766666666666,16.906666666666666,1.7517361111111107,87.58680555555554,0.038927469135802466,360.8261111111111,43.60763313155636,404.4337442426675,360.8261111111111,0.0,0.0
29/10/2015 17:00:00,1446134400000,2015-10-29 17:00:00,24.093666666666667,20.637955555555557,23.781127777777776,22.335555555555555,415.81388888888887,458.28333333333336,0.0,0.0,0.0,0.0,13.0,346.90944444444443,0.0,0.0,0.0,0.0,39.67444444444445,20.637955555555557,0,0,13.74,68.0,99.0,0.7485666666666667,2.2511111111111113,1.4455722222222214,72.27861111111108,0.03212382716049381,359.90944444444443,5.97962437759339,365.8890688220378,359.90944444444443,0.0,0.0
29/10/2015 18:00:00,1446138000000,2015-10-29 18:00:00,23.901611111111112,20.48,22.38993333333333,22.177575,426.4166666666667,429.6,0.0,0.0,0.0,0.0,13.0,348.74916666666667,0.0,0.0,0.0,0.0,40.0,20.48,0,0,12.31,79.0,99.0,0.0,0.0,0.21235833333333076,0,0.0,361.74916666666667,0.0,361.74916666666667,361.74916666666667,0.0,0.0
29/10/2015 19:00:00,1446141600000,2015-10-29 19:00:00,23.66761111111111,20.350755555555555,21.68187222222222,21.992755555555554,414.81111111111113,399.93611111111113,0.0,0.0,0.0,0.0,13.0,348.03194444444443,0.0,0.0,0.0,0.0,40.00611111111111,20.350755555555555,0,0,11.45,82.0,98.0,0.0,0.0,0,0,0.0,361.03194444444443,0.0,361.03194444444443,361.03194444444443,0.0,0.0
29/10/2015 20:00:00,1446145200000,2015-10-29 20:00:00,23.57422222222222,20.302888888888887,21.375866666666667,21.874044444444444,406.0805555555556,397.9472222222222,0.0,0.0,0.0,0.0,12.439444444444444,346.56305555555554,0.0,0.0,0.0,0.0,40.56027777777778,20.302888888888887,0,0,10.97,86.0,98.0,0.0,0.0,0,0,0.0,359.0025,0.0,359.0025,359.0025,0.0,0.0
29/10/2015 21:00:00,1446148800000,2015-10-29 21:00:00,23.318666666666665,20.468711111111112,21.14233888888889,21.764875,407.19166666666666,411.6333333333333,0.0,0.0,0.0,0.0,12.0,342.57138888888886,0.0,0.0,0.0,0.0,41.0,20.468711111111112,0,0,9.36,92.0,95.0,0.0,0.0,0,0,0.0,354.57138888888886,0.0,354.57138888888886,354.57138888888886,0.0,0.0
29/10/2015 22:00:00,1446152400000,2015-10-29 22:00:00,23.105611111111113,20.362844444444445,20.94191111111111,21.656458333333333,410.0,416.9472222222222,0.0,0.0,0.0,0.0,12.0,344.6022222222222,0.0,0.0,0.0,0.0,41.0,20.362844444444445,0,0,9.07,92.0,55.0,0.0,0.0,0,0,0.0,356.6022222222222,0.0,356.6022222222222,356.6022222222222,0.0,0.0
29/10/2015 23:00:00,1446156000000,2015-10-29 23:00:00,23.0,20.32,20.86,21.65,410.0,420.0,0.0,0.0,0.0,0.0,12.0,344.0,0.0,0.0,0.0,0.0,41.0,5.441244444444444,0,0,9.08,85.0,85.0,0.0,0.0,0,0,0.0,356.0,0.0,356.0,356.0,0.0,0.0
30/10/2015 00:00:00,1446159600000,2015-10-30 00:00:00,23.0,20.32,20.86,21.65,410.0,420.0,0.0,0.0,0.0,0.0,12.0,344.0,0.0,0.0,0.0,0.0,41.0,0.0,0,0,8.69,89.0,91.0,0.0,0.0,0,0,0.0,356.0,0.0,356.0,356.0,0.0,0.0
30/10/2015 01:00:00,1446163200000,2015-10-30 01:00:00,23.0,20.32,20.86,21.65,410.0,420.0,0.0,0.0,0.0,0.0,12.0,344.0,0.0,0.0,0.0,0.0,41.0,0.0,0,0,7.23,90.0,58.0,0.0,0.0,0,0,0.0,356.0,0.0,356.0,356.0,0.0,0.0
30/10/2015 02:00:00,1446166800000,2015-10-30 02:00:00,22.18038888888889,19.97271111111111,20.206994444444444,20.87815,419.76666666666665,430.0138888888889,0.0,0.0,0.0,0.0,12.692777777777778,345.01916666666665,0.0,0.0,0.0,0.0,42.62361111111111,19.278444444444446,0,0,7.14,95.0,47.0,0.0,0.0,0,0,0.0,357.71194444444444,0.0,357.71194444444444,357.71194444444444,0.0,0.0
30/10/2015 03:00:00,1446170400000,2015-10-30 03:00:00,21.98977777777778,19.570888888888888,20.0076,20.521822222222223,422.8277777777778,432.24444444444447,0.0,0.0,0.0,0.0,12.832222222222223,344.52444444444444,0.0,0.0,0.0,0.0,43.0,19.570888888888888,0,0,6.88,95.0,38.0,0.0,0.0,0,0,0.0,357.3566666666667,0.0,357.3566666666667,357.3566666666667,0.0,0.0
30/10/2015 04:00:00,1446174000000,2015-10-30 04:00:00,21.948055555555555,19.66311111111111,19.842222222222222,20.39,430.0,430.125,0.0,0.0,0.0,0.0,13.0,347.24111111111114,0.0,0.0,0.0,0.0,43.0,19.66311111111111,0,0,6.33,97.0,25.0,0.0,0.0,0,0,0.0,360.24111111111114,0.0,360.24111111111114,360.24111111111114,0.0,0.0
30/10/2015 05:00:00,1446177600000,2015-10-30 05:00:00,22.298444444444446,19.619644444444443,28.66507222222222,20.468805555555555,425.7944444444444,438.10555555555555,0.0,0.0,0.0,0.0,13.0,344.87944444444446,0.0,0.0,0.0,0.0,42.23638888888889,19.619644444444443,0,0,6.04,97.0,15.0,0.0,0.0,8.196266666666666,409.81333333333333,0.18213925925925925,357.87944444444446,0.0,357.87944444444446,357.87944444444446,0.0,0.0
30/10/2015 06:00:00,1446181200000,2015-10-30 06:00:00,22.48288888888889,19.56297777777778,30.47659722222222,20.7195,420.0,430.0,0.0,0.0,0.0,0.0,13.0,347.73083333333335,0.0,0.0,0.0,0.0,40.908611111111114,19.56297777777778,0,0,6.27,97.0,12.0,0.0,0.0,9.757097222222221,487.85486111111106,0.21682438271604937,360.73083333333335,0.0,360.73083333333335,360.73083333333335,0.0,0.0
30/10/2015 07:00:00,1446184800000,2015-10-30 07:00:00,22.619833333333332,19.435066666666668,31.463666666666665,20.86,420.625,435.81388888888887,0.0,0.0,0.0,0.0,13.0,349.3,0.0,0.0,0.0,0.0,39.41861111111111,19.435066666666668,0,0,5.96,97.0,10.0,3.1064666666666665,6.498888888888889,10.603666666666665,530.1833333333333,0.235637037037037,362.3,0.0,362.3,362.3,0.0,0.0
30/10/2015 08:00:00,1446188400000,2015-10-30 08:00:00,22.805833333333332,19.282044444444445,30.293780555555557,21.25951388888889,423.80833333333334,442.93055555555554,0.0,0.0,0.0,0.0,13.0,349.9513888888889,0.0,0.0,0.0,0.0,39.00611111111111,19.282044444444445,0,0,6.21,97.0,7.0,485.1426,285.8888888888889,9.034266666666667,451.71333333333337,0.20076148148148149,362.9513888888889,43.02226622180062,405.97365511068955,362.9513888888889,0.0,0.0
30/10/2015 09:00:00,1446192000000,2015-10-30 09:00:00,23.622444444444444,19.80177777777778,28.956569444444444,22.181555555555555,413.1333333333333,431.3666666666667,0.0,0.0,0.0,0.0,13.0,349.7138888888889,0.0,0.0,0.0,0.0,37.90638888888889,19.80177777777778,0,0,7.58,97.0,2.0,520.2,514.2244444444444,6.775013888888889,338.75069444444443,0.15055586419753086,362.7138888888889,204.61848865100583,567.3323775398948,362.7138888888889,0.0,0.0
30/10/2015 10:00:00,1446195600000,2015-10-30 10:00:00,24.283166666666666,20.534355555555557,26.49159722222222,22.794744444444444,392.7138888888889,418.5472222222222,0.0,0.0,0.0,0.0,13.0,347.72027777777777,0.0,0.0,0.0,0.0,36.30444444444444,20.534355555555557,0,0,9.82,96.0,0.0,520.2,450.53,3.696852777777778,184.8426388888889,0.08215228395061729,360.72027777777777,433.2512493270713,793.9715271048491,360.72027777777777,0.0,0.0
30/10/2015 11:00:00,1446199200000,2015-10-30 11:00:00,24.788722222222223,20.8,24.743413888888888,23.008266666666668,390.0,394.0527777777778,0.0,0.0,0.0,0.0,13.0,348.07166666666666,0.0,0.0,0.0,0.0,36.006388888888885,20.8,0,0,11.47,79.0,11.0,519.7444,339.27444444444444,1.7351472222222206,86.75736111111104,0.038558827160493796,361.07166666666666,626.8488888188696,987.9205554855362,361.07166666666666,0.0,0.0
30/10/2015 12:00:00,1446202800000,2015-10-30 12:00:00,25.11627777777778,20.74857777777778,23.947694444444444,23.229708333333335,390.0,390.0,0.0,0.0,0.0,0.0,13.0,351.9191666666667,0.0,0.0,0.0,0.0,35.1125,20.74857777777778,0,0,13.52,70.0,56.0,391.75763333333333,216.0,0.7179861111111094,0,0.0,364.9191666666667,648.5294487237996,1013.4486153904663,364.9191666666667,0.0,0.0
30/10/2015 13:00:00,1446206400000,2015-10-30 13:00:00,25.218833333333333,21.150844444444445,23.645511111111112,23.36826111111111,390.0,398.14444444444445,0.0,0.0,0.0,0.0,13.0,353.7872222222222,0.0,0.0,0.0,0.0,35.78861111111111,21.150844444444445,0,0,15.44,58.0,16.0,384.49466666666666,229.70777777777778,0.2772500000000022,0,0.0,366.7872222222222,707.8480849455531,1074.6353071677754,366.7872222222222,0.0,0.0
30/10/2015 14:00:00,1446210000000,2015-10-30 14:00:00,25.203722222222222,21.421422222222223,23.395708333333335,23.494222222222223,390.0,396.06666666666666,0.0,0.0,0.0,0.0,13.0,353.2394444444444,0.0,0.0,0.0,0.0,36.77638888888889,21.421422222222223,0,0,16.78,58.0,7.0,317.7538,191.85777777777778,0,0,0.0,366.2394444444444,575.0450293831702,941.2844738276146,366.2394444444444,0.0,0.0
30/10/2015 15:00:00,1446213600000,2015-10-30 15:00:00,25.094555555555555,21.26493333333333,23.14142222222222,23.503466666666668,390.97777777777776,391.09722222222223,0.0,0.0,0.0,0.0,13.0,350.0783333333333,0.0,0.0,0.0,0.0,36.399166666666666,21.26493333333333,0,0,17.59,55.0,11.0,209.26263333333333,125.16555555555556,0,0,0.0,363.0783333333333,364.0623046351794,727.1406379685127,363.0783333333333,0.0,0.0
30/10/2015 16:00:00,1446217200000,2015-10-30 16:00:00,25.02761111111111,21.185066666666668,22.835219444444444,23.318125,390.0,406.2888888888889,0.0,0.0,0.0,0.0,13.0,349.1455555555556,0.0,0.0,0.0,0.0,36.55138888888889,21.185066666666668,0,0,18.14,54.0,23.0,45.0636,33.906666666666666,0,0,0.0,362.1455555555556,138.4994066349529,500.64496219050847,362.1455555555556,0.0,0.0
30/10/2015 17:00:00,1446220800000,2015-10-30 17:00:00,24.8105,20.96,22.66946666666667,22.962622222222222,390.0,425.68611111111113,0.0,0.0,0.0,0.0,13.0,349.4863888888889,0.0,0.0,0.0,0.0,36.9875,20.96,0,0,15.96,61.0,45.0,2.1612666666666667,4.383333333333333,0,0,0.0,362.4863888888889,19.070465362115463,381.5568542510043,362.4863888888889,0.0,0.0
30/10/2015 18:00:00,1446224400000,2015-10-30 18:00:00,24.561166666666665,20.96,22.321963888888888,22.794041666666665,390.0,442.8722222222222,0.0,0.0,0.0,0.0,13.0,347.12916666666666,0.0,0.0,0.0,0.0,37.400555555555556,20.96,0,0,12.58,79.0,35.0,0.0,0.0,0,0,0.0,360.12916666666666,0.0,360.12916666666666,360.12916666666666,0.0,0.0
30/10/2015 19:00:00,1446228000000,2015-10-30 19:00:00,24.15888888888889,20.992755555555554,21.985688888888888,22.51311111111111,402.9222222222222,457.73333333333335,0.0,0.0,0.0,0.0,13.0,345.51944444444445,0.0,0.0,0.0,0.0,38.166111111111114,20.992755555555554,0,0,10.32,89.0,10.0,0.0,0.0,0,0,0.0,358.51944444444445,0.0,358.51944444444445,358.51944444444445,0.0,0.0
30/10/2015 20:00:00,1446231600000,2015-10-30 20:00:00,23.90388888888889,20.957466666666665,21.661180555555557,22.21100277777778,414.81111111111113,466.69444444444446,0.0,0.0,0.0,0.0,13.0,346.08166666666665,0.0,0.0,0.0,0.0,39.0,20.957466666666665,0,0,9.35,92.0,5.0,0.0,0.0,0,0,0.0,359.08166666666665,0.0,359.08166666666665,359.08166666666665,0.0,0.0
30/10/2015 21:00:00,1446235200000,2015-10-30 21:00:00,23.47088888888889,20.84568888888889,21.360533333333333,21.9268,421.59722222222223,468.13055555555553,0.0,0.0,0.0,0.0,12.496666666666666,348.4447222222222,0.0,0.0,0.0,0.0,39.42166666666667,20.84568888888889,0,0,8.22,94.0,0.0,0.0,0.0,0,0,0.0,360.94138888888887,0.0,360.94138888888887,360.94138888888887,0.0,0.0
30/10/2015 22:00:00,1446238800000,2015-10-30 22:00:00,23.20127777777778,20.642044444444444,21.329999999999995,21.8,430.0,476.35555555555555,0.0,0.0,0.0,0.0,12.088611111111112,345.25083333333333,0.0,0.0,0.0,0.0,40.0,20.642044444444444,0,0,7.33,92.0,4.0,0.0,0.0,0,0,0.0,357.33944444444444,0.0,357.33944444444444,357.33944444444444,0.0,0.0
30/10/2015 23:00:00,1446242400000,2015-10-30 23:00:00,23.2,20.64,21.33,21.8,430.0,480.0,0.0,0.0,0.0,0.0,12.0,345.0,0.0,0.0,0.0,0.0,40.0,5.561333333333334,0,0,7.59,93.0,1.0,0.0,0.0,0,0,0.0,357.0,0.0,357.0,357.0,0.0,0.0
31/10/2015 00:00:00,1446246000000,2015-10-31 00:00:00,23.2,20.64,21.33,21.8,430.0,480.0,0.0,0.0,0.0,0.0,12.0,345.0,0.0,0.0,0.0,0.0,40.0,0.0,0,0,7.13,95.0,0.0,0.0,0.0,0,0,0.0,357.0,0.0,357.0,357.0,0.0,0.0
31/10/2015 01:00:00,1446249600000,2015-10-31 01:00:00,23.2,20.64,21.33,21.8,430.0,480.0,0.0,0.0,0.0,0.0,12.0,345.0,0.0,0.0,0.0,0.0,40.0,0.0,0,0,6.76,93.0,0.0,0.0,0.0,0,0,0.0,357.0,0.0,357.0,357.0,0.0,0.0
31/10/2015 02:00:00,1446253200000,2015-10-31 02:00:00,22.398833333333332,20.261333333333333,20.65855,21.091183333333333,439.73333333333335,477.2,0.0,0.0,0.0,0.0,12.335555555555555,343.33916666666664,0.0,0.0,0.0,0.0,40.973333333333336,14.694266666666667,0,0,6.76,97.0,1.0,0.0,0.0,0,0,0.0,355.6747222222222,0.0,355.6747222222222,355.6747222222222,0.0,0.0
31/10/2015 03:00:00,1446256800000,2015-10-31 03:00:00,22.207166666666666,20.04671111111111,20.39751111111111,20.848125,440.0,476.9194444444444,0.0,0.0,0.0,0.0,12.714444444444444,343.8963888888889,0.0,0.0,0.0,0.0,41.0,20.04671111111111,0,0,5.9,95.0,1.0,0.0,0.0,0,0,0.0,356.61083333333335,0.0,356.61083333333335,356.61083333333335,0.0,0.0
31/10/2015 04:00:00,1446260400000,2015-10-31 04:00:00,22.088944444444444,19.896355555555555,20.316830555555555,20.631422222222223,440.0,487.88055555555553,0.0,0.0,0.0,0.0,12.291666666666666,343.935,0.0,0.0,0.0,0.0,41.0,19.896355555555555,0,0,5.83,97.0,2.0,0.0,0.0,0,0,0.0,356.2266666666667,0.0,356.2266666666667,356.2266666666667,0.0,0.0
31/10/2015 05:00:00,1446264000000,2015-10-31 05:00:00,22.30038888888889,19.470488888888887,22.35965,20.4844,440.14166666666665,496.7055555555556,0.0,0.0,0.0,0.0,12.199722222222222,342.8383333333333,0.0,0.0,0.0,0.0,40.45361111111111,19.470488888888887,0,0,5.5,97.0,2.0,0.0,0.0,1.8752499999999976,93.76249999999987,0.041672222222222166,355.03805555555556,0.0,355.03805555555556,355.03805555555556,0.0,0.0
31/10/2015 06:00:00,1446267600000,2015-10-31 06:00:00,22.607555555555557,19.51551111111111,29.08511111111111,20.71,432.93888888888887,497.8833333333333,0.0,0.0,0.0,0.0,12.496944444444445,344.1377777777778,0.0,0.0,0.0,0.0,39.28888888888889,19.51551111111111,0,0,5.04,95.0,3.0,0.0,0.0,8.37511111111111,418.7555555555555,0.18611358024691355,356.63472222222225,0.0,356.63472222222225,356.63472222222225,0.0,0.0
31/10/2015 07:00:00,1446271200000,2015-10-31 07:00:00,22.558666666666667,19.201422222222224,28.96462222222222,20.66791111111111,440.375,509.56388888888887,0.0,0.0,0.0,0.0,12.664722222222222,344.2916666666667,0.0,0.0,0.0,0.0,39.0,19.201422222222224,0,0,4.94,97.0,7.0,4.3367,4.235555555555557,8.296711111111112,414.8355555555556,0.18437135802469137,356.9563888888889,0.0,356.9563888888889,356.9563888888889,0.0,0.0
31/10/2015 08:00:00,1446274800000,2015-10-31 08:00:00,22.78361111111111,19.497244444444444,29.152725,20.978319444444445,435.68888888888887,483.9583333333333,0.0,0.0,0.0,0.0,13.0,337.76944444444445,0.0,0.0,0.0,0.0,38.82416666666666,19.497244444444444,0,0,5.7,97.0,3.0,482.0316,255.00666666666666,8.174405555555555,408.72027777777777,0.18165345679012346,350.76944444444445,40.92320955643846,391.6926540008829,350.76944444444445,0.0,0.0
31/10/2015 09:00:00,1446278400000,2015-10-31 09:00:00,23.503666666666668,20.033822222222224,28.362625,22.01577222222222,421.2611111111111,474.76944444444445,0.0,0.0,0.0,0.0,13.0,345.9116666666667,0.0,0.0,0.0,0.0,37.410833333333336,20.033822222222224,0,0,7.43,97.0,0.0,520.2,479.65444444444444,6.34685277777778,317.342638888889,0.1410411728395062,358.9116666666667,198.4560229789911,557.3676896456577,358.9116666666667,0.0,0.0
31/10/2015 10:00:00,1446282000000,2015-10-31 10:00:00,24.1985,20.89608888888889,26.244380555555555,22.6863,400.7583333333333,450.1,0.0,0.0,0.0,0.0,13.0,348.66555555555556,0.0,0.0,0.0,0.0,36.17027777777778,20.89608888888889,0,0,10.2,97.0,0.0,520.2,444.18333333333334,3.5580805555555557,177.9040277777778,0.07906845679012346,361.66555555555556,424.1044313233016,785.7699868788571,361.66555555555556,0.0,0.0
31/10/2015 11:00:00,1446285600000,2015-10-31 11:00:00,24.744833333333332,21.28,24.55755277777778,23.032755555555557,390.0,426.1388888888889,0.0,0.0,0.0,0.0,13.0,346.4066666666667,0.0,0.0,0.0,0.0,36.0,21.28,0,0,12.19,80.0,0.0,519.6707333333334,334.6066666666667,1.5247972222222224,76.23986111111111,0.033884382716049384,359.4066666666667,616.194273704061,975.6009403707276,359.4066666666667,0.0,0.0
31/10/2015 12:00:00,1446289200000,2015-10-31 12:00:00,25.161277777777777,21.399866666666668,23.80988888888889,23.282916666666665,390.0,404.4583333333333,0.0,0.0,0.0,0.0,13.0,348.0647222222222,0.0,0.0,0.0,0.0,35.98777777777778,21.399866666666668,0,0,14.06,72.0,0.0,396.9721,218.33777777777777,0.5269722222222235,0,0.0,361.0647222222222,712.8655058630646,1073.930228085287,361.0647222222222,0.0,0.0
31/10/2015 13:00:00,1446292800000,2015-10-31 13:00:00,25.443833333333334,21.44,23.64311111111111,23.484666666666666,390.0,391.18611111111113,0.0,0.0,0.0,0.0,13.0,347.95722222222224,0.0,0.0,0.0,0.0,36.006388888888885,21.44,0,0,15.82,66.0,0.0,401.96726666666666,232.64444444444445,0.15844444444444505,0,0.0,360.95722222222224,693.3531820003054,1054.3104042225277,360.95722222222224,0.0,0.0
31/10/2015 14:00:00,1446296400000,2015-10-31 14:00:00,25.475055555555556,21.594533333333334,23.662844444444445,23.72976111111111,390.0,390.0,0.0,0.0,0.0,0.0,13.0,346.9477777777778,0.0,0.0,0.0,0.0,36.3675,21.594533333333334,0,0,16.93,63.0,0.0,367.9916333333333,217.23777777777778,0,0,0.0,359.9477777777778,563.0193584683392,922.967136246117,359.9477777777778,0.0,0.0
